id,track_name,artist_names,source,release_date,duration,peak_rank,previous_rank,days_on_chart,rank,streams
1D4VWPeg74fsfBfuTlPVam,Mời Anh Vào Team Em,Chi Pu,Gom Entertainment,2018-11-20,210,4,-1,241,999,338984230
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,IVE,STARSHIP Entertainment,2021-12-01,178,27,165,122,1000,337651364
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,223,41,55,4,1001,336524486
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),"BTS, Halsey",BIGHIT MUSIC,2019-04-12,234,1,53,965,1002,335060025
5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,Republic Records,2018-08-31,338,3,127,102,1003,334031037
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,Alamo,2019-06-18,223,28,54,111,1004,333262161
7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),Jung Kook,BIGHIT MUSIC,2022-02-11,211,1,59,442,1005,332977645
42rziXmwGA04hNSMi2MliA,EVERYDAY,WINNER,YG Entertainment,2018-04-12,186,2,85,42,1006,332802982
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),"Ed Sheeran, Travis Scott",Atlantic Records UK,2019-07-12,209,41,113,21,1007,330227305
0lhZsFfTpITnjK5q8lrDLR,NO ONE,"LeeHi, B.I",YG Entertainment,2019-05-22,209,15,123,109,1008,330129864
0IGUXY4JbK18bu9oD4mPIm,TOMBOY,(G)I-DLE,Cube Entertainment,2022-03-14,174,19,-1,153,1009,329563669
29uWfSrklmIxzRIqFFK9jj,Self,Khalid,"Right Hand Music Group, LLC/RCA Records",2019-03-01,175,76,165,4,1010,329435738
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,Starship Entertainment,2023-04-10,184,14,164,67,1011,328607630
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),"BTS, Lauv",BIGHIT MUSIC,2019-10-24,163,10,199,150,1012,328476228
0heeNYlwOGuUSe7TgUD27B,Question...?,Taylor Swift,Taylor Swift,2022-10-21,211,14,89,11,1013,328196800
39LmTF9RgyakzSYX8txrow,imagine,Ariana Grande,Republic Records,2018-02-07,182,11,99,76,1014,326049548
53CJANUxooaqGOtdsBTh7O,Old Town Road,Lil Nas X,Columbia,2019-03-29,173,98,-1,42,1015,325703917
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,Taylor Swift,Taylor Swift,2022-10-21,248,24,137,11,1016,324792982
7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,Lana Del Rey,Polydor Records,2019-08-23,199,72,82,8,1017,324695122
7lthOBXNue2IvedLRfkod8,HOME,BTS,BIGHIT MUSIC,2019-04-12,226,2,171,380,1018,324592657
5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,BELIFT LAB,2022-01-10,185,24,185,139,1019,324300255
7xhVM8u8UsZTBPaMeHUAR7,Hành Tinh Song Song,Vũ.,WM Vietnam,2019-06-06,277,5,-1,331,1020,323393830
0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,TWICE,Republic Records - TWICE,2020-05-06,168,9,196,386,1021,322739882
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",Silver Cloud/Charlie's Angels,2019-11-14,190,2,85,64,1022,321957838
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Republic Records,2019-09-19,190,3,154,652,1023,321957838
7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),"Ariana Grande, The Weeknd",Republic Records,2020-12-11,185,72,100,3,1024,321951432
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",Records/Columbia,2019-04-12,201,2,187,279,1025,321688301
2bdVgAQgosGUJoViVDNeOV,LIMBO,keshi,Island Records,2022-03-25,213,14,199,216,1026,321555516
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",300 Entertainment,2018-05-31,208,95,193,32,1027,320301454
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,Capitol Records,2019-05-31,219,8,174,211,1028,320117465
5rNZsITjXf23iFkRA924FV,Intro: Singularity,BTS,BIGHIT MUSIC,2018-05-18,197,1,-1,167,1029,319747340
4CvId64YZSB0RfRdfzPIQU,So What,BTS,BIGHIT MUSIC,2018-05-18,197,10,93,44,1030,319684325
5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,BIGHIT MUSIC,2018-01-29,211,11,117,591,1031,319467236
5ydjxBSUIDn26MFzU3asP4,Rainy Days,V,BIGHIT MUSIC,2023-08-11,180,2,42,136,1032,318570038
0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,Taylor Swift,Taylor Swift,2022-10-21,188,25,134,11,1033,317438128
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),"Sam Feldt, RANI",Spinnin' Records,2019-06-21,159,80,93,21,1034,316049180
38SKB7UfhL6Sd6Joxex5yK,Don't Know What To Do,BLACKPINK,YG Entertainment,2019-04-05,201,2,150,558,1035,315865768
2isSdmQfVv32j2haL6hk9x,Intro : Persona,BTS,BIGHIT MUSIC,2019-04-04,201,7,188,123,1036,315865768
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake, Ozuna, Megan Thee Stallion, LISA",DJ Snake Music Productions Limited,2021-10-22,226,1,91,42,1037,315521436
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Kemosabe Records/RCA Records,2020-02-14,194,6,-1,259,1038,313635657
4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),"Taylor Swift, The Chicks",Taylor Swift,2019-01-17,185,26,105,10,1039,312402511
7IdqwdeD9kZCMzCNLOSDgo,Em Có Còn Dùng Số Này Không,Thái Đinh,Yin Yang Media,2019-01-17,180,129,-1,51,1040,312129223
2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,Vertigo Berlin,2019-01-17,180,77,90,64,1041,312070389
1KMjX7474LqjPPMRMGqDhm,Mặc Sự Đời! (feat. Tlinh),"RAP VIỆT, tlinh",WM Vietnam,2020-12-10,216,49,92,21,1042,310573937
3gmn76fCtpDazGMnN0QMHX,NIGHT DANCER,imase,Universal Music LLC,2022-11-09,211,81,190,123,1043,309916578
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,Taylor Swift,2019-08-23,173,19,67,10,1044,309492124
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,329,62,66,4,1045,309395016
3G1aAxWS2Nd17FQs4PWV6X,Run,BTS,BIGHIT MUSIC,2015-11-30,237,5,19,16,1046,308978159
0PXd9WwmX3Y04KfHAaldDS,Run,BTS,BIGHIT MUSIC,2017-01-06,239,98,109,4,1047,308978159
1EVVa8EtTKVMsCw35uJP0j,Change (feat. James Taylor),"Charlie Puth, James Taylor",Artist Partner,2018-03-15,180,22,63,19,1048,308386203
32LrGKCrQsOrlMHSt960D1,Đã Biết Sẽ Có Ngày Hôm Qua,Trịnh Thăng Bình,Trinh Thang Binh,2018-05-11,180,18,70,55,1049,308386203
5C0ivQMxes2lWuOANhvVAm,GIANTS,"True Damage, Becky G, Keke Palmer, JEON SOYEON, Duckwrth, Thutmose, League of Legends",Riot Games,2019-11-13,221,17,93,21,1050,308267571
6B3zy3LOKHndqsviCr2z15,Em Calls Paul - Skit,Eminem,Aftermath,2018-08-31,232,105,109,2,1051,307743011
1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),"Nicki Minaj, Ariana Grande",Young Money/Cash Money Records,2018-06-13,232,13,56,49,1052,307604989
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),"Martin Garrix, Khalid",Epic Amsterdam,2018-06-14,189,5,168,163,1053,307346582
3CqgVDokbqGmpoZNfl4F8X,Remember Me - Sky Tour 2019,"Sơn Tùng M-TP, SlimV",Universal Music Indochina Distributed Labels,2020-06-30,199,15,62,16,1054,305913633
5oH4DQAuu1J1800RzUsBWa,That That (prod.&feat. SUGA of BTS),"PSY, SUGA",P NATION,2022-04-29,175,1,-1,61,1055,303894229
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,Republic Records,2020-12-10,230,109,166,25,1056,303552836
1hSOt9IeshMkuKP9ri4hOf,Bloom,Troye Sivan,EMI Recorded Music Australia Pty Ltd,2018-05-10,203,19,83,12,1057,303265731
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix, Macklemore, Fall Out Boy",Epic Amsterdam,2019-04-19,215,25,47,67,1058,302119831
4Koz7WRKWUg7OgftYj7cKd,Phố Đêm,"Sơn Tuyền, Khánh Dũng",Sơn Tuyền Enterprise,2016-02-03,221,88,-1,14,1059,302007889
08MFgEQeVLF37EyZ7jcwLc,Pano,Zack Tabudlo,Universal Music Philippines Inc.,2021-12-06,254,14,191,136,1060,299467890
2gsNpSn7VvvJuSrIDfRoYy,Kamikaze,Eminem,Aftermath,2017-09-18,227,51,65,2,1061,299230711
2gzhQaCTeNgxpeB2TPllyY,With you,"Jimin, HA SUNG WOON","Genie Music Corporation, Stone Music Entertainment",2022-04-24,202,1,184,214,1062,298694081
1yNHcXf3122hM5UJ0UWz4V,Gene,"Binz, Touliver",SKY Music JSC,2019-05-17,232,37,111,547,1063,298533655
0bYVPJvXr8ACmw313cVvhB,Tally,BLACKPINK,YG Entertainment,2022-09-16,184,7,135,120,1064,298521803
4lR8sYGMGZPvthF2yUfo7T,Smart,LE SSERAFIM,SOURCE MUSIC,2024-02-19,166,134,-1,19,1065,297110921
3lwK3WyKAI5bUuGY1OgGbZ,Smart,LE SSERAFIM,SOURCE MUSIC,2024-03-22,166,134,181,38,1066,297110921
1dS4l6xmdgEhCZTAhdOm4N,Serendipity (Full Length Edition),BTS,BIGHIT MUSIC,2018-08-24,277,7,192,90,1067,296694415
3b34161QoxLwsqhWSPy9i5,Thanh Xuân,Da LAB,Sony Music Entertainment,2018-08-24,277,1,142,2336,1068,296624769
2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,Republic Records,2018-02-07,267,6,70,22,1069,296242435
7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Capitol Records,2020-01-10,221,24,114,83,1070,295591058
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,Taylor Swift,2023-11-29,278,60,60,3,1071,295102267
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,Taylor Swift,2022-05-06,250,23,92,10,1072,294143408
6BPcUXYERAahpunmb0AovH,Ma Meilleure Ennemie (from the series Arcane League of Legends),"Arcane, Stromae, Pomme",Riot Games,2024-11-23,148,65,78,7,1073,293941938
0usLRFLmYXYahKNgXxsuJc,Trivia 起 : Just Dance,BTS,BIGHIT MUSIC,2018-08-24,240,4,-1,33,1074,293918196
2gbMPBrBVj3CuNTLp2dHYs,Off The Grid,Kanye West,Rock The World/IDJ/Kanye LP7,2021-08-29,339,89,89,3,1075,293011422
0u7NBmZTEJfOPo5o8kAxUj,Buồn Không Em (feat. Đạt G) - Remix,"Masew, Đạt G",Yin Yang Media,2018-08-03,218,80,84,2,1076,292655034
5IAESfJjmOYu7cHyX557kz,Take Two,BTS,BIGHIT MUSIC,2023-06-09,230,1,176,118,1077,290785880
4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,Kakao Entertainment,2019-11-15,261,88,163,59,1078,288822408
6UgaKUJSO0Xp47x6pL1LaA,Em Khong The,"Tiên Tiên, Touliver",TienTienMusic,2018-10-25,193,1,183,897,1079,288668627
5sbooPcNgIE22DwO0VNGUJ,POP/STARS,"K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends",Riot Games,2018-11-09,193,3,158,70,1080,288668627
1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. Seori,"TOMORROW X TOGETHER, Seori",Republic Records - TXT,2021-05-31,202,79,153,19,1081,288625033
64UWFwTIsfoHZolWAjKGgw,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,Yin Yang Media,2021-05-31,202,56,101,170,1082,288625033
7GARzfC1mwhDuk4t9WOACq,MORE,j-hope,BIGHIT MUSIC,2022-07-15,180,1,117,157,1083,288544806
0kqTXMHiQiB7IECD0WwcPq,Talk that Talk,TWICE,Republic Records - TWICE,2022-08-26,177,16,163,36,1084,287599704
5N4erncE7kuUccm7zEmwzk,Electricity,"Silk City, Dua Lipa, Mark Ronson, Diplo",Columbia,2018-09-14,184,26,76,39,1085,287518372
7En09qd0YkvVkWPoZ6jqmz,Em Mới Là Người Yêu Anh (Acoustic Version),MIN,MIN,2018-07-26,184,18,164,154,1086,287518372
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",Atlantic Records UK,2019-07-12,243,22,80,174,1087,287322949
0s3OUtMwTA79PkhDHUtfp3,Ngày Đôi Ta Là Của Nhau,"Đông Nhi, Ông Cao Thắng",Viettel,2019-11-14,195,61,121,21,1088,286195839
7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,YG Entertainment,2020-10-02,185,5,89,159,1089,285842144
79qxwHypONUt3AFq0WPpT9,Rainbow,Kacey Musgraves,MCA Nashville,2019-02-08,223,130,130,3,1090,285006615
0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,BIGHIT MUSIC,2019-04-12,249,5,143,187,1091,283717162
2sXf2JdbB2GlNju00kw9WE,Skate,"Bruno Mars, Anderson .Paak, Silk Sonic",Aftermath Entertainment/Atlantic,2021-07-30,203,75,75,3,1092,282658816
59c0HrzmHfyQs6LgDw5cHe,LOCO,ITZY,Republic Records - ITZY,2021-09-24,191,34,34,8,1093,282525421
4HOryCnbme0zBnF8LWij3f,Getting Older,Billie Eilish,Darkroom/Interscope Records,2021-07-30,244,89,139,3,1094,282289592
2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,Taylor Swift,Taylor Swift,2019-08-23,200,22,84,10,1095,282143533
1AZjCZSGEjlxUufFQwSszF,Wild Flower (with youjeen),"RM, Youjeen",BIGHIT MUSIC,2022-12-02,273,1,-1,126,1096,281532477
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",Lloud Co./RCA Records,2024-08-15,180,11,149,17,1097,281461916
3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),"Justin Bieber, benny blanco",RBMG/Def Jam,2021-05-17,222,12,-1,179,1098,281079870
1qqK7QDTqnmxyjt33x61Wb,Castle In The Sky,Logan Harris,recordJet,2020-09-10,160,66,69,4,1099,280650867
6NnCWIWV740gP7DQ8kqdIE,Nxde,(G)I-DLE,Cube Entertainment,2022-10-17,178,29,183,68,1100,280031136
4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,Selena Gomez,Interscope Records,2020-04-09,220,56,133,21,1101,279374659
5lK18Pt33xNudq4qYDxIm8,Shallow,"Lady Gaga, Bradley Cooper",A Star is Born OST,2018-09-28,240,12,27,4,1102,279192860
0lG6QM1jjbbX5UUn3DPmrZ,Lost Control,"Alan Walker, Sorana",Kreatell Music,2018-12-14,240,39,185,126,1103,279092141
5600nq7TiBraBX2jobyJ3l,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,Warner Records,2018-12-21,150,16,66,36,1104,278785144
0xzI1KAr0Yd9tv8jlIk3sn,Bad Decisions (with BTS & Snoop Dogg),"benny blanco, BTS, Snoop Dogg",Friends Keep Secrets/Interscope Records,2022-08-05,173,1,-1,117,1105,278221612
3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,Republic Records,2018-02-07,271,15,52,8,1106,278046267
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,BMG Rights Management (US) LLC,2024-08-02,214,158,174,27,1107,277434591
5KWeHCDuYBslakPuaoQ9yB,Tứ Phủ,Hoàng Thùy Linh,The Leader Entertainment,2019-10-18,226,4,107,146,1108,277379793
3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),LISA,Lloud Co./RCA Records,2024-10-03,156,21,-1,58,1109,277034874
1njlnn8ZKHI77Pe9szIONR,SHEESH,BABYMONSTER,YG Entertainment,2024-04-01,170,21,187,92,1110,276640002
7GbUWl6qLW1gdngbEV2WDJ,Monster,EXO,SM Entertainment,2018-02-09,190,179,179,2,1111,276569932
5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",Republic Records,2023-06-02,219,154,167,10,1112,276067450
6Upu6yjkdi0DVI8E3IBZEU,Don't Wanna Cry,SEVENTEEN,PLEDIS ENTERTAINMENT,2017-07-28,251,147,-1,8,1113,276065893
0eFMbKCRw8KByXyWBw8WO7,Still With You,Jung Kook,BIGHIT MUSIC,2020-06-05,240,3,184,105,1114,274606545
4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock),BTS,BIGHIT MUSIC,2020-02-21,234,5,183,102,1115,273382808
0YJFlxeHMUr9MxSDQVuQJA,My Time,BTS,BIGHIT MUSIC,2020-02-21,234,4,20,256,1116,273382808
7GA8YK6xeHeoekOx3UKepy,Cảm Ơn Và Xin Lỗi,Chillies,WM Vietnam,2019-08-30,168,54,166,104,1117,272708542
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),"Steve Aoki, BTS","Ultra Records, LLC",2018-11-05,238,1,199,261,1118,272571162
4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,"Coldplay, Selena Gomez",Parlophone UK,2021-10-15,242,58,144,17,1119,271964021
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,"Shawn Mendes, Zedd",Island Records,2018-08-10,202,37,52,27,1120,270105630
17AFcTj1bj9qhWrHbsLDSb,Boy in Luv,BTS,BIGHIT MUSIC,2017-01-06,233,104,111,4,1121,269820933
72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,keshi,Island Records,2022-03-25,151,195,-1,1,1122,269697926
1WdnyGs1uSntpCLgjwc3ps,Cô Thắm Không Về,"Phát Hồ, JokeS Bii, Sinike",MIXUS,2019-09-27,211,82,133,16,1123,269459586
4W8JUrnAtcMpWjou1monpg,Cô Đơn Trong Nhà Mình,Hoài Lâm,POPS WORLDWIDE,2020-09-14,189,192,-1,1,1124,269281100
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,Atlantic Records,2018-08-31,262,37,-1,64,1125,269039991
5wFxD2PtMPHmb2LZ6ltLVX,Em Không Cô Đơn,Kha,HPM Collective,2021-01-15,182,191,-1,1,1126,269002612
0Ylo28AvtKUu1vqe5tOHlT,SLOMO,"VY Jacko, tlinh",Yin Yang Media,2021-04-01,215,166,-1,1,1127,268947924
351KkakA2YtGEXqSEIIasy,Supernova,aespa,SM Entertainment,2024-05-13,179,12,12,3,1128,268382789
4sgMbwl9lXGyHcHmtFYGMm,Supernova,aespa,SM Entertainment,2024-05-27,179,9,96,109,1129,268382789
5cE201rNvIkryS8N1dJ5nR,Now That I Found You,Carly Rae Jepsen,Schoolboy/Interscope Records,2019-02-22,177,183,-1,1,1130,268213274
44vXWYTcdrejrIQZEoHzl8,Lights,BTS,Universal Music LLC,2019-07-12,162,12,-1,102,1131,267985162
7aonAWn0J0AJ47ZU9WHCXC,INFERNO,"Sub Urban, Bella Poarch",Warner Records,2021-08-13,133,10,120,95,1132,267627893
03x2rVJRFUrvwlfxoHd9Mo,Just You and I,Tom Walker,Relentless Records,2019-03-29,119,176,176,2,1133,267480280
0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,Glass Animals,Wolf Tone,2016-08-26,321,131,198,11,1134,267281532
51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers",SOURCE MUSIC,2023-05-01,182,50,194,31,1135,267179639
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,ADOR,2022-08-01,236,38,133,127,1136,266967922
1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,Decca (UMO),2021-04-23,175,84,185,82,1137,265153118
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",Sony Music Entertainment,2018-12-14,180,31,-1,23,1138,265125872
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,OA Entertainment/Columbia,2024-10-10,137,4,-1,95,1139,264865695
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,BIGHIT MUSIC,2024-11-15,152,1,-1,1,1140,264079477
2kJu14V7hbZw3I4K8L8SXb,Stupid Love,Lady Gaga,Interscope,2020-02-14,220,28,126,17,1141,263804798
3YG6hGI0I4DGLSRzZih9Po,The Party Song,Vũ Cát Tường,Universal Music Indochina Distributed Labels,2018-10-18,189,18,78,15,1142,263498735
3dbLT62Cvs46Ju7a8gpr36,Savage,aespa,SM Entertainment,2021-10-05,238,6,186,117,1143,262709407
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,BIGHIT MUSIC,2024-11-19,152,1,166,77,1144,262431728
6qafqn8bBMy7t5c5WqpyRk,Closer Than This,Jimin,BIGHIT MUSIC,2024-07-19,223,2,159,98,1145,261674696
3k6q0O9JnO2GhvD6C8fs20,Closer Than This,Jimin,BIGHIT MUSIC,2023-12-22,223,2,69,81,1146,261674696
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),"Justin Bieber, Quavo",RBMG/Def Jam,2020-02-21,250,1,175,464,1147,261435178
6fqaMyg066xlukvUJWdM2T,00:00 (Zero O’Clock),BTS,BIGHIT MUSIC,2020-02-21,250,5,157,128,1148,261435178
6gcuJpHu0Ey30D5WR76y98,You & Me,JENNIE,YG Entertainment,2023-10-06,179,5,199,101,1149,261218046
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,Island Records,2019-06-03,210,5,200,425,1150,260346408
3BBahK6YhmPosOymF45cMu,Speechless (Full),Naomi Scott,Walt Disney Records,2019-06-03,210,16,189,191,1151,260346408
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,RCA Records Label,2020-09-15,172,115,-1,81,1152,260142197
1dLXLETYiZohIZWnse4ypG,Better,ZAYN,RCA Records Label,2020-09-18,172,89,160,5,1153,260099053
44V6EzbUSYgyfsNiP0FrlA,Visiting Hours,Ed Sheeran,Atlantic Records UK,2021-08-19,216,64,92,12,1154,259232490
6Fbsn9471Xd0vVsMWwhePh,Tháng Mấy Em Nhớ Anh?,Hà Anh Tuấn,Yin Yang Media,2021-05-21,164,2,49,213,1155,257937348
0rTV5WefWd1J3OwIheTzxM,Talk,"Khalid, Disclosure","Right Hand Music Group, LLC/RCA Records",2019-02-13,200,11,28,53,1156,257786961
3TXSdTpaqKBpWyUG3aJ3LK,Mượn Rượu Tỏ Tình,"BigDaddy, Emily",MUNIZ MUSIC COMPANY LIMITED,2019-02-12,200,1,86,785,1157,257786961
4zrKN5Sv8JS5mqnbVcsul7,Celestial,Ed Sheeran,Atlantic Records UK,2022-09-29,209,123,-1,1,1158,257658748
39kzWAiVPpycdMpr745oPj,You Never Know,BLACKPINK,YG Entertainment,2020-10-02,172,6,139,60,1159,257367624
6523STZxyVjkdIKPB6CHfH,Người Ấy Là Ai (feat. 16 Typh),"RAP VIỆT, 16 Typh",WM Vietnam,2020-10-28,217,20,-1,71,1160,257366230
1nWB8isqs2tviWk20G5pow,Lie,BTS,BIGHIT MUSIC,2016-10-10,216,9,89,49,1161,256965810
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,PLEDIS Entertainment,2023-04-24,200,22,172,38,1162,256538656
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,Republic Records,2019-02-14,182,2,153,212,1163,255235348
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",Taylor Swift,2021-11-12,259,150,156,4,1164,254885374
4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),"Ed Sheeran, Chance the Rapper, PnB Rock",Atlantic Records UK,2019-07-12,208,20,112,53,1165,254795738
1CIR7UAbM5j9hcThZS8Dkz,Một Giấc Mơ (feat. Kimmese),"Vũ., Kimmese",WM Vietnam,2020-06-19,244,4,178,168,1166,254543280
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Taylor Swift,Taylor Swift,2020-07-14,243,34,56,8,1167,254502029
41WQUSINanQHfhfKpFDsms,Used To Be Young,Miley Cyrus,Columbia,2023-08-18,191,94,124,7,1168,253959394
7gWaeGCFmoR2VTGb7BJYz9,Yêu Là Phải Nói (feat. Lor),"RAP VIỆT, Lor",WM Vietnam,2020-12-10,304,80,112,12,1169,253723503
3MpwwsTFVtbEunR1dUMJUc,DNA (Pedal 2 LA Mix),BTS,BIGHIT MUSIC,2017-09-18,238,20,100,8,1170,253022296
7ql71hBakyMi0Lxiq3Mugs,Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",Disruptor Records/Columbia,2019-04-05,177,16,70,83,1171,252843240
0Z26mbSHJ1dkUu7g9DDgif,Trigger,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo","Right Hand Music Group, LLC/RCA Records",2019-10-24,198,137,137,8,1172,252085209
3C4JO6WYTsq8xdmkJjWUeu,Mảnh Ghép,Andiez,MaiDao Music,2018-09-12,246,37,62,25,1173,251602511
42ZrMq4BKsWDrrbMnMRYaK,Jail,Kanye West,Rock The World/IDJ/Kanye LP7,2021-05-21,115,43,43,3,1174,251269718
0xmEcb4yhUy5PS8MHdAvmc,Butter (Cooler Remix),BTS,BIGHIT MUSIC,2021-05-21,115,98,138,28,1175,251213031
4Gt2kh3QbAGU6yquOWn4aW,Fake,"Lauv, Conan Gray",Lauv,2020-12-11,260,91,184,17,1176,250983675
61HVbcNeRACZpyvHrc3AnD,All Is Found,Evan Rachel Wood,Walt Disney Records,2019-11-14,157,102,144,8,1177,249604759
2gkVEnpahpE3bQuvGuCpAV,Yes or No,Jung Kook,BIGHIT MUSIC,2023-11-03,148,9,153,43,1178,249327459
4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,YG Entertainment,2020-10-02,164,1,176,728,1179,249203702
0wKEfbXGQHgzqDJxUyiHuM,KAHEDA,Tóc Tiên,Yin Yang Media,2019-01-31,206,90,-1,4,1180,249201985
0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,Lauv,2019-09-27,140,54,81,43,1181,248684905
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",Republic Records,2018-04-20,223,20,87,62,1182,248439425
116H0KvKr2Zl4RPuVBruDO,MIA,"Bad Bunny, Drake",Rimas Entertainment LLC,2018-10-05,189,21,73,21,1183,248214272
6I2tqFhk8tq69iursYxuxd,HOT,SEVENTEEN,PLEDIS Entertainment,2022-05-27,198,56,69,6,1184,247994293
